"","Subject","ExperimentName","absmoney1","rewlos","Srewlos","card.RESP","ydata","cardname","stim"
"117251",8002,"playorpass - Version 2",0,0,0,1,1,"A",3
"11726",8002,"playorpass - Version 2",NA,0,0,3,2,"D",2
"117271",8002,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117281",8002,"playorpass - Version 2",NA,0,0,3,2,"B",1
"117291",8002,"playorpass - Version 2",NA,0,0,3,2,"A",3
"117301",8002,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117311",8002,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117321",8002,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117331",8002,"playorpass - Version 2",NA,0,0,3,2,"B",1
"117341",8002,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"117351",8002,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117361",8002,"playorpass - Version 2",NA,0,0,3,2,"D",2
"117371",8002,"playorpass - Version 2",NA,0,0,3,2,"B",1
"117381",8002,"playorpass - Version 2",NA,0,0,3,2,"D",2
"117401",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117411",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"117421",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"117431",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"117441",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117451",8003,"playorpass - Version 2",NA,0,0,3,2,"A",3
"117461",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117471",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117481",8003,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"117491",8003,"playorpass - Version 2",NA,0,0,3,2,"B",1
"117501",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117511",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"117521",8003,"playorpass - Version 2",0,0,0,1,1,"A",3
"117531",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117541",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117551",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"117561",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117571",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"117581",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"117591",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117601",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117611",8003,"playorpass - Version 2",NA,0,0,3,2,"B",1
"117621",8003,"playorpass - Version 2",0,0,0,1,1,"A",3
"117631",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117641",8003,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"117651",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117661",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"11767",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117681",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117691",8003,"playorpass - Version 2",NA,0,0,3,2,"A",3
"117701",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"117711",8003,"playorpass - Version 2",NA,0,0,3,2,"A",3
"117721",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117731",8003,"playorpass - Version 2",NA,0,0,3,2,"B",1
"117741",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117751",8003,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"117761",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117771",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117781",8003,"playorpass - Version 2",NA,0,0,3,2,"A",3
"117791",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117811",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117821",8003,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"117831",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"117841",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"117851",8003,"playorpass - Version 2",0,0,0,1,1,"A",3
"117861",8003,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"117871",8003,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"117881",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117891",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"117901",8003,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"117911",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"117921",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"117931",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"117941",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"117951",8003,"playorpass - Version 2",0,0,0,1,1,"A",3
"117961",8003,"playorpass - Version 2",0,0,0,1,1,"A",3
"117971",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"117981",8003,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"117991",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"118001",8003,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"118011",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"118021",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118031",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118041",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"118051",8003,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"118061",8003,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"118071",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"11808",8003,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"118091",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118101",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118111",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118121",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"118131",8003,"playorpass - Version 2",NA,0,0,3,2,"A",3
"118141",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"118151",8003,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"118161",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118171",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118181",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118191",8003,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"118201",8003,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"118221",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"118231",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118241",8003,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"118251",8003,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"118261",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118271",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118281",8003,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"118291",8003,"playorpass - Version 2",NA,0,0,3,2,"B",1
"118301",8003,"playorpass - Version 2",NA,0,0,3,2,"A",3
"118311",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"118321",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"118331",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"118341",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118351",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"118361",8003,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"118371",8003,"playorpass - Version 2",NA,0,0,NA,2,"C",4
"118381",8003,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"118391",8003,"playorpass - Version 2",NA,0,0,NA,2,"A",3
"118401",8003,"playorpass - Version 2",NA,0,0,3,2,"A",3
"118411",8003,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"118421",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118431",8003,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118441",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"118451",8003,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"118461",8003,"playorpass - Version 2",NA,0,0,3,2,"D",2
"118471",8003,"playorpass - Version 2",NA,0,0,NA,2,"B",1
"118481",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"11849",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"118501",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118511",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"118521",8003,"playorpass - Version 2",0,0,0,1,1,"A",3
"118531",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118541",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118551",8003,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118561",8003,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"118571",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118581",8003,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118591",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"118601",8003,"playorpass - Version 2",100,1,1,1,1,"B",1
"118611",8003,"playorpass - Version 2",100,1,1,1,1,"D",2
"118631",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118641",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"118651",8004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"118661",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"118671",8004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"118681",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118691",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118701",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"118711",8004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"118721",8004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"118731",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"118741",8004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"118751",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"118761",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"118771",8004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"118781",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118791",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118801",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"118811",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"118821",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118831",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118841",8004,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"118851",8004,"playorpass - Version 2",0,0,0,1,1,"A",3
"118861",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"118871",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"118881",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"118891",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"11890",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"118911",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"118921",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118931",8004,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"118941",8004,"playorpass - Version 2",0,0,0,1,1,"A",3
"118951",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"118961",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"118971",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"118981",8004,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"118991",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119001",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119011",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"119021",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119041",8004,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"119051",8004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"119061",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119071",8004,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"119081",8004,"playorpass - Version 2",0,0,0,1,1,"A",3
"119091",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119101",8004,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"119111",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"119121",8004,"playorpass - Version 2",NA,0,0,3,2,"C",4
"119131",8004,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"119141",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119151",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119161",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119171",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119181",8004,"playorpass - Version 2",0,0,0,1,1,"A",3
"119191",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"119201",8004,"playorpass - Version 2",0,0,0,1,1,"A",3
"119211",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"119221",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119231",8004,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"119241",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119251",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119261",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119271",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119281",8004,"playorpass - Version 2",-150,-1.5,-1,1,1,"B",1
"119291",8004,"playorpass - Version 2",-100,-1,-1,1,1,"B",1
"119301",8004,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"11931",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"119321",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"119331",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119341",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119351",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119361",8004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"119371",8004,"playorpass - Version 2",NA,0,0,3,2,"B",1
"119381",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119391",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119401",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119411",8004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"119421",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119431",8004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"119451",8004,"playorpass - Version 2",NA,0,0,3,2,"D",2
"119461",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119471",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119481",8004,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"119491",8004,"playorpass - Version 2",-200,-2,-1,1,1,"C",4
"119501",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"119511",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"119521",8004,"playorpass - Version 2",-50,-0.5,-1,1,1,"B",1
"119531",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"119541",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119551",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119561",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119571",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119581",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119591",8004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"119601",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119611",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119621",8004,"playorpass - Version 2",NA,0,0,3,2,"A",3
"119631",8004,"playorpass - Version 2",-25,-0.25,-1,1,1,"A",3
"119641",8004,"playorpass - Version 2",-1150,-11.5,-1,1,1,"D",2
"119651",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119661",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119671",8004,"playorpass - Version 2",NA,0,0,NA,2,"B",1
"119681",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119691",8004,"playorpass - Version 2",NA,0,0,NA,2,"D",2
"119701",8004,"playorpass - Version 2",-200,-2,-1,1,1,"B",1
"119711",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"11972",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119731",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119741",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119751",8004,"playorpass - Version 2",0,0,0,1,1,"A",3
"119761",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119771",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"119781",8004,"playorpass - Version 2",50,0.5,1,1,1,"A",3
"119791",8004,"playorpass - Version 2",-250,-2.5,-1,1,1,"B",1
"119801",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119811",8004,"playorpass - Version 2",50,0.5,1,1,1,"C",4
"119821",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"119831",8004,"playorpass - Version 2",100,1,1,1,1,"B",1
"119841",8004,"playorpass - Version 2",100,1,1,1,1,"D",2
"12055",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12056",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12057",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12058",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12059",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12060",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12061",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12062",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12063",8005,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"12064",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12065",8005,"playorpass - Version 1",NA,0,0,3,2,"C",3
"12066",8005,"playorpass - Version 1",NA,0,0,3,2,"D",4
"12067",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12068",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12069",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12070",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12071",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12072",8005,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"12073",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12074",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12075",8005,"playorpass - Version 1",NA,0,0,3,2,"C",3
"12076",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12077",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12078",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12079",8005,"playorpass - Version 1",NA,0,0,3,2,"A",1
"12080",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12081",8005,"playorpass - Version 1",NA,0,0,3,2,"D",4
"12082",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12083",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12084",8005,"playorpass - Version 1",NA,0,0,3,2,"C",3
"12085",8005,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"12086",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12087",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12088",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12089",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12090",8005,"playorpass - Version 1",NA,0,0,3,2,"A",1
"12091",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12092",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12093",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12094",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12096",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12097",8005,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"12098",8005,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"12099",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12100",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12101",8005,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"12102",8005,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"12103",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12104",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12105",8005,"playorpass - Version 1",NA,0,0,3,2,"A",1
"12106",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12107",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12108",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12109",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12110",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12111",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12112",8005,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"12113",8005,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"12114",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12115",8005,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"12116",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12117",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12118",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12119",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12120",8005,"playorpass - Version 1",NA,0,0,3,2,"A",1
"12121",8005,"playorpass - Version 1",-150,-1.5,-1,1,1,"A",1
"12122",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12123",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12124",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12125",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12126",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12127",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12128",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12129",8005,"playorpass - Version 1",-100,-1,-1,1,1,"A",1
"12130",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12131",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12132",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12133",8005,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"12134",8005,"playorpass - Version 1",-1150,-11.5,-1,1,1,"B",2
"12135",8005,"playorpass - Version 1",100,1,1,1,1,"B",2
"12137",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12138",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12139",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12140",8005,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"12141",8005,"playorpass - Version 1",-200,-2,-1,1,1,"D",4
"12142",8005,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"12143",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12144",8005,"playorpass - Version 1",-50,-0.5,-1,1,1,"A",1
"12145",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12146",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12147",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12148",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12149",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12150",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12151",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12152",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12153",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12154",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12155",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12156",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12157",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12158",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12159",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12160",8005,"playorpass - Version 1",NA,0,0,3,2,"A",1
"12161",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12162",8005,"playorpass - Version 1",-200,-2,-1,1,1,"A",1
"12163",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12164",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12165",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12166",8005,"playorpass - Version 1",100,1,1,1,1,"A",1
"12167",8005,"playorpass - Version 1",-25,-0.25,-1,1,1,"C",3
"12168",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12169",8005,"playorpass - Version 1",0,0,0,1,1,"C",3
"12170",8005,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12171",8005,"playorpass - Version 1",NA,0,0,3,2,"A",1
"12172",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12173",8005,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12174",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12175",8005,"playorpass - Version 1",-250,-2.5,-1,1,1,"A",1
"12176",8005,"playorpass - Version 1",NA,0,0,3,2,"B",2
"12178",8006,"playorpass - Version 1",50,0.5,1,1,1,"D",4
"12179",8006,"playorpass - Version 1",100,1,1,1,1,"A",1
"12180",8006,"playorpass - Version 1",100,1,1,1,1,"A",1
"12181",8006,"playorpass - Version 1",100,1,1,1,1,"B",2
"12182",8006,"playorpass - Version 1",100,1,1,1,1,"B",2
"12183",8006,"playorpass - Version 1",50,0.5,1,1,1,"C",3
"12184",8006,"playorpass - Version 1",50,0.5,1,1,1,"D",4
